,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_sec_latitude,min_sec_longitude,min_other_latitude,min_other_longitude
4864,435039927,6/667 Glenhuntly Road,Caulfield,3162,460,Apartment,2,1,1,0,N,-37.8861711,145.017186,-37.88805,145.02003,-37.94023,145.19546,-37.90206,145.04074
4865,435139863,5/14 Olive Street,Caulfield South,3162,360,Apartment,1,1,1,0,N,-37.888716,145.022791,-37.88805,145.02003,-38.0492,145.14876,-37.90206,145.04074
4866,435139839,13 Anderson Street,Caulfield,3162,750,House,3,1,3,0,N,-37.881417,145.024408,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4867,435138643,206/2 Cedar Street,Caulfield South,3162,450,Apartment,2,2,1,0,N,-37.88694314,145.02095154,-37.88805,145.02003,-38.0492,145.14876,-37.90206,145.04074
4868,435135783,18/214 Kambrook Road,Caulfield,3162,450,Apartment,2,1,1,0,N,-37.8873222,145.03368838,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4869,435034891,5/1017 Glen Huntly Road,Caulfield,3162,530,Villa,2,1,2,0,N,-37.888353,145.034479,-37.89525,145.0308,-37.8857,145.03801,-37.90206,145.04074
4870,435129779,8/21-23 Newlyn Street,Caulfield,3162,575,Unit,3,1,1,0,N,-37.882975,145.027061,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4871,434518615,1/253 North Road,Caulfield South,3162,950,Townhouse,4,2,2,1,N,-37.90099985,145.01835474,-37.90468,145.01503,-37.94023,145.19546,-37.90206,145.04074
4872,435128159,110/449 Hawthorn Road,Caulfield South,3162,485,Apartment,2,1,1,0,N,-37.89387527,145.0208587,-37.89244,145.0194,-37.94023,145.19546,-37.90206,145.04074
4873,435025763,4a Miriam St,Caulfield,3162,1250,Townhouse,4,3,2,0,N,-37.884812,145.036131,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4874,435125395,52A Burrindi Road,Caulfield South,3162,620,House,2,1,1,0,N,-37.894734,145.033946,-37.89525,145.0308,-37.81478,145.04782,-37.90206,145.04074
4875,435125119,1/25 Eumeralla Road,Caulfield South,3162,550,Unit,2,2,1,0,N,-37.89851984,145.03291271,-37.89525,145.0308,-36.38595,146.32991,-37.90206,145.04074
4876,435124103,4/184 Sycamore Street,Caulfield South,3162,280,Apartment,1,1,1,0,N,-37.89070504,145.02655886,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4877,435123339,2/212 Kambrook Road,Caulfield,3162,410,House,2,1,1,0,N,-37.88710658,145.03372823,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4878,435116479,1/27 Venus St,Caulfield South,3162,430,Apartment,2,1,1,0,N,-37.89433468,145.01445371,-37.89244,145.0194,-37.94023,145.19546,-37.90206,145.04074
4879,434924259,106/972 Glenhuntly Road,Caulfield South,3162,420,Apartment,1,1,1,0,N,-37.88825402,145.031307,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4880,434595431,1/125 Kambrook Road,Caulfield,3162,385,Apartment,2,1,1,0,N,-37.88029949,145.0346141,-37.87159,145.03846,-37.87398,145.03417,-37.90206,145.04074
4881,434812211,2/2 Winston Drive,Caulfield South,3162,700,Townhouse,4,2,2,0,N,-37.89757028,145.02626238,-37.89525,145.0308,-37.94023,145.19546,-37.90206,145.04074
4882,434480871,1/1 Poplar Street,Caulfield South,3162,520,Apartment,2,1,2,0,N,-37.88709556,145.01964005,-37.88805,145.02003,-37.94023,145.19546,-37.90206,145.04074
4883,419075346,10/454 Kooyong Rd,Caulfield South,3162,330,Flat,2,1,1,0,N,-37.895187,145.013647,-37.89244,145.0194,-37.94023,145.19546,-37.90206,145.04074
4884,435106979,163B Sycamore Street,Caulfield South,3162,900,Townhouse,3,2,2,0,N,-37.890355,145.02592,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4885,434899443,143B Bambra Road,Caulfield,3162,1350,Townhouse,4,3,1,0,N,-37.88487571,145.02912565,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4886,435103787,394 Hawthorn Road,Caulfield South,3162,565,Duplex/Semi-detached,2,1,1,1,N,-37.889008,145.021385,-37.88805,145.02003,-37.94023,145.19546,-37.90206,145.04074
4887,435101743,26 Lygon Street,Caulfield South,3162,450,House,2,1,3,0,N,-37.899181,145.02399,-37.89525,145.0308,-37.94023,145.19546,-37.90206,145.04074
4888,435000163,33 Moore Street,Caulfield South,3162,1195,House,4,2,2,0,N,-37.899809,145.0319,-37.89525,145.0308,-36.38595,146.32991,-37.90206,145.04074
4889,435099583,23/214 Kambrook Road,Caulfield,3162,320,Apartment,1,1,1,0,N,-37.8873222,145.03368838,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4891,435092739,218/15 Bond Street,Caulfield,3162,470,Apartment,2,1,1,0,N,-37.8759465,145.03684769,-37.87159,145.03846,-37.87398,145.03417,-37.87595,145.05995
4892,435092431,3 Bent Street,Caulfield South,3162,695,House,4,2,2,0,N,-37.893775,145.035882,-37.89525,145.0308,-37.81478,145.04782,-37.90206,145.04074
4893,434477187,196 Kambrook Rd,Caulfield,3162,280,Studio,1,1,0,0,N,-37.885444,145.034045,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4894,435086879,6/680 Inkerman Road,Caulfield,3162,340,Unit,2,1,0,0,N,-37.86910497,145.02266823,-37.87211,145.02156,-37.87398,145.03417,-37.90206,145.04074
4895,435085463,1 Rotorua Street,Caulfield South,3162,700,House,2,1,2,0,N,-37.90016,145.027034,-37.89525,145.0308,-36.38595,146.32991,-37.90206,145.04074
4896,432280802,13 Daniell Crescent,Caulfield,3162,750,House,3,2,2,0,N,-37.88397,145.035892,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4897,435071679,14 Sussex Road,Caulfield South,3162,650,House,2,1,2,0,N,-37.896351,145.023997,-37.89244,145.0194,-37.94023,145.19546,-37.90206,145.04074
4898,434764567,1/446 Hawthorn Rd,Caulfield South,3162,660,House,3,2,2,0,N,-37.8922477,145.02075245,-37.89244,145.0194,-37.94023,145.19546,-37.90206,145.04074
4899,434971095,101/687 Glenhuntly Road,Caulfield South,3162,530,Apartment,2,2,1,0,N,-37.88626054,145.01810446,-37.88805,145.02003,-37.94023,145.19546,-37.90206,145.04074
4900,434865287,109/127 Murray Street,Caulfield,3162,515,Apartment,2,2,1,0,N,-37.88563309,145.0214885,-37.88805,145.02003,-38.0492,145.14876,-37.90206,145.04074
4901,434748151,1/11 Takapuna Street,Caulfield South,3162,820,Townhouse,4,2,2,0,N,-37.89931245,145.02840885,-37.89525,145.0308,-36.38595,146.32991,-37.90206,145.04074
4902,435059023,42 Neerim Rd,Caulfield,3162,620,House,3,1,2,0,N,-37.88579,145.035343,-37.88817,145.02567,-37.8857,145.03801,-37.90206,145.04074
4903,431998866,4/409 Hawthorn Road,Caulfield South,3162,525,Apartment,2,2,1,0,N,-37.89040627,145.02151354,-37.88805,145.02003,-37.94023,145.19546,-37.90206,145.04074
4904,434953443,5/426 Hawthorn Road,Caulfield South,3162,545,Apartment,2,2,1,0,N,-37.89045368,145.02108721,-37.89244,145.0194,-37.94023,145.19546,-37.90206,145.04074
4905,435142539,6/7-9 Roselea Street,Caulfield South,3162,440,Apartment,2,1,1,0,N,-37.88834,145.026156,-37.88817,145.02567,-38.0492,145.14876,-37.90206,145.04074
4906,435118431,8/317 Hawthorn Road,Caulfield,3162,550,Apartment,3,1,2,0,N,-37.88359944,145.02281607,-37.88805,145.02003,-38.0492,145.14876,-37.90206,145.04074
4907,435040803,5/317 Hawthorn Road,Caulfield,3162,500,Apartment,2,1,1,0,N,-37.88359944,145.02281607,-37.88805,145.02003,-38.0492,145.14876,-37.90206,145.04074
4908,435149331,8/27 Beena Avenue,Carnegie,3163,360,Apartment,2,1,1,0,N,-37.889322,145.064632,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4909,435047931,7/17 Maroona Road,Carnegie,3163,500,Apartment,3,1,1,0,N,-37.889495,145.047844,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4910,435147179,301/18 Etna Street,Glen Huntly,3163,475,Apartment,2,1,1,0,N,-37.89009806,145.0415639,-37.89377,145.04623,-37.8857,145.03801,-37.90206,145.04074
4911,434943703,1/41 Coorigil Road,Carnegie,3163,510,Townhouse,2,2,1,0,N,-37.89577179,145.05971883,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4912,432225486,7/27 Elliott Avenue,Carnegie,3163,355,Apartment,2,1,1,0,N,-37.890423,145.059805,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4913,431458074,7/151 Neerim Road,Glen Huntly,3163,515,Townhouse,2,2,1,0,N,-37.88731865,145.04516767,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4914,434939723,8/14 Maroona Road,Carnegie,3163,480,Apartment,2,2,1,0,N,-37.88908695,145.04755601,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4915,435143063,1/22 Rigby Avenue,Carnegie,3163,615,Townhouse,3,2,2,0,N,-37.89943763,145.05409362,-37.89074,145.0545,-37.81478,145.04782,-37.90206,145.04074
4916,428662102,402/115-125 Poath Road,Murrumbeena,3163,470,Apartment,2,1,1,0,N,-37.89549421,145.07635284,-37.89591,145.08282,-37.9189,145.34623,-37.87595,145.05995
4917,435141771,4/3 Park Avenue,Glen Huntly,3163,550,Unit,3,1,1,0,N,-37.895482,145.042603,-37.89377,145.04623,-37.81478,145.04782,-37.90206,145.04074
4918,435041191,160/115 Neerim Road,Glen Huntly,3163,420,House,2,1,1,0,N,-37.88693883,145.04212541,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4919,435039707,11/8 Walnut Street,Carnegie,3163,260,Apartment,1,1,1,0,N,-37.885838,145.062154,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4920,435038555,12 Brisbane Street,Murrumbeena,3163,550,House,3,1,1,0,N,-37.88572324,145.06882056,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4921,435138619,87 Mimosa Road,Carnegie,3163,1300,House,4,2,3,0,N,-37.887031,145.052514,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4922,435138027,5/2 Park Avenue,Glen Huntly,3163,530,Unit,2,1,1,0,N,-37.895738,145.042266,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
4923,435036135,112 Koornang Road,Carnegie,3163,370,House,2,1,1,0,N,-37.888176,145.057453,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4924,435135971,608/1060 Dandenong Road,Carnegie,3163,500,Apartment,2,2,1,0,N,-37.88401046,145.05587846,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4925,432281198,104/21 Rothschild Street,Glen Huntly,3163,580,Apartment,3,2,2,0,N,-37.89068142,145.03922988,-37.89377,145.04623,-37.8857,145.03801,-37.90206,145.04074
4926,435034591,5 Lawrance Street,Murrumbeena,3163,645,House,4,1,1,0,N,-37.889823,145.076548,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4927,435133895,7/22 Sydney Street,Murrumbeena,3163,320,Apartment,1,1,1,0,N,-37.888093,145.067701,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4928,435132879,8 Toward Street,Murrumbeena,3163,560,House,2,1,1,0,N,-37.892284,145.069956,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4929,435132231,8/8 Rosstown Road,Carnegie,3163,375,House,2,1,1,0,N,-37.88426085,145.05226931,-37.88689,145.0471,-37.8857,145.03801,-37.87595,145.05995
4930,435131743,31 Foster Ave,Glen Huntly,3163,995,House,4,1,2,0,N,-37.894992,145.039704,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
4931,435130199,2/155-157 Oakleigh Road,Carnegie,3163,420,Unit,2,1,1,0,N,-37.89997476,145.06098595,-37.90178,145.06527,-37.9122,145.04854,-37.90206,145.04074
4932,435029335,106/2 Morton Avenue,Carnegie,3163,495,Apartment,2,2,1,0,N,-37.88663777,145.05822226,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4933,434730031,3/31 Madden Avenue,Carnegie,3163,360,Apartment,2,1,1,0,N,-37.893229,145.050179,-37.89377,145.04623,-37.81478,145.04782,-37.90206,145.04074
4934,435028535,7/1204 Glen Huntly Road,Glen Huntly,3163,495,Apartment,2,1,1,0,Y,-37.88983924,145.04408466,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4935,435129131,7/48 Moonya Road,Carnegie,3163,325,Apartment,1,1,1,0,N,-37.89684,145.060933,-37.90178,145.06527,-37.9122,145.04854,-37.90206,145.04074
4936,435027723,3/24 Melbourne Street,Murrumbeena,3163,240,Apartment,1,1,1,0,N,-37.888901,145.067532,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4937,435027539,R/1134 Dandenong Road,Carnegie,3163,200,Apartment,1,1,0,0,N,-37.8849897,145.06257454,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4938,435026483,15B Gnarwyn Road,Carnegie,3163,700,Unit,3,2,2,0,N,-37.89480725,145.0604566,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4939,435126899,6/28 Ardyne Street,Murrumbeena,3163,250,Unit,1,1,1,0,N,-37.893306,145.068508,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4940,435126263,10/18 Gerald Street,Murrumbeena,3163,310,Apartment,1,1,1,0,N,-37.895506,145.06969,-37.90178,145.06527,-37.9189,145.34623,-37.87595,145.05995
4941,435024355,5/32 Shepparson Avenue,Carnegie,3163,370,Apartment,2,1,1,0,N,-37.89071838,145.05802365,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4942,431539590,13 Kinlock Avenue,Murrumbeena,3163,470,House,2,1,2,0,N,-37.90487,145.066989,-37.90178,145.06527,-37.9189,145.34623,-37.92672,145.06208
4943,435122175,10/125 Grange Road,Glen Huntly,3163,250,Flat,1,1,1,0,N,-37.89039173,145.04483019,-37.89377,145.04623,-37.8857,145.03801,-37.90206,145.04074
4944,431351962,G06/405 Neerim Road,Carnegie,3163,410,Apartment,1,1,1,0,N,-37.89032906,145.06552033,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4945,429854206,208/405 Neerim Road,Carnegie,3163,500,Apartment,2,2,1,0,N,-37.89032906,145.06552033,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4946,434926979,304/1240 Glenhuntly Road,Glen Huntly,3163,550,Apartment,2,2,2,0,N,-37.89007035,145.04619091,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4947,435120187,12/15 Waratah Avenue,Glen Huntly,3163,295,Unit,1,1,1,0,N,-37.89182361,145.04464419,-37.89377,145.04623,-37.81478,145.04782,-37.90206,145.04074
4948,435118239,103/2 Morton Avenue,Carnegie,3163,550,Apartment,2,2,1,0,N,-37.88663777,145.05822226,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4949,435117711,101/17 Murrumbeena Road,Murrumbeena,3163,480,Apartment,2,2,1,0,N,-37.88590916,145.06702,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4950,431924630,8/34 Madden Avenue,Carnegie,3163,380,Apartment,2,1,1,0,N,-37.893422,145.050458,-37.89377,145.04623,-37.81478,145.04782,-37.90206,145.04074
4951,435115499,111/25 Truganini Road,Carnegie,3163,450,Apartment,2,2,1,0,N,-37.88915518,145.05472017,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4952,434919819,149/115 Neerim Road,Glen Huntly,3163,395,Apartment,2,1,1,0,N,-37.88693883,145.04212541,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4953,434917175,7A Gilbert Grove,Carnegie,3163,900,House,4,3,2,0,Y,-37.901117,145.06122838,-37.90178,145.06527,-37.9122,145.04854,-37.90206,145.04074
4954,435017143,14 Acacia Street,Carnegie,3163,900,Townhouse,3,2,2,0,N,-37.88668223,145.0647337,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4955,435016667,106/28 Watson Grove,Glen Huntly,3163,560,Apartment,2,2,1,0,N,-37.88719804,145.04336405,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4956,434913143,9&7/6 Poplar Grove,Carnegie,3163,290,Apartment,1,1,1,0,N,-37.885618,145.06357,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4957,434913079,13&6 /6 Poplar Grove,Carnegie,3163,290,Apartment,1,1,0,0,N,-37.885618,145.06357,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4958,435113311,4/100 Murrumbeena Road,Murrumbeena,3163,350,Apartment,2,1,0,0,N,-37.89104,145.066477,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4959,435112683,3/24 Brisbane Street,Murrumbeena,3163,300,Apartment,1,1,1,0,N,-37.88563699,145.06795865,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4960,425761166,7 Oakdene Crescent,Carnegie,3163,785,House,5,3,3,0,N,-37.888913,145.065294,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4961,434907963,2a Kokaribb Road,Carnegie,3163,625,House,2,1,2,1,N,-37.886451,145.0561,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4962,435011207,2/24 Woornack Road,Carnegie,3163,775,House,4,2,2,0,N,-37.89755006,145.05822244,-37.89074,145.0545,-37.81478,145.04782,-37.90206,145.04074
4963,435111491,475 Neerim Road,Murrumbeena,3163,850,House,4,2,0,1,N,-37.89101064,145.07045074,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4964,435110823,4/48-50 Ardyne Street,Murrumbeena,3163,560,Unit,3,2,2,0,N,-37.895182,145.068184,-37.90178,145.06527,-37.9189,145.34623,-37.87595,145.05995
4965,426731910,10a Beena Avenue,Carnegie,3163,650,House,3,2,0,0,N,-37.888782,145.063294,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4966,435109367,8/12 Maroona Road,Carnegie,3163,425,Apartment,2,1,1,0,N,-37.88888788,145.0476104,-37.88689,145.0471,-37.8857,145.03801,-37.90206,145.04074
4967,435108651,18 Ardyne Street,Murrumbeena,3163,850,House,4,2,1,0,N,-37.89262259,145.06865938,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4968,431968954,2/38 Royal Avenue,Glen Huntly,3163,450,Unit,2,1,1,0,N,-37.89603921,145.04140558,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
4969,435108495,370B Koornang Road,Carnegie,3163,950,Townhouse,4,2,3,0,N,-37.90263648,145.05472229,-37.90805,145.0528,-37.9122,145.04854,-37.90206,145.04074
4970,435108091,1/26 Shepparson Avenue,Carnegie,3163,350,Apartment,1,1,1,0,N,-37.89023308,145.05810463,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4971,435107555,4/73 Mimosa Road,Carnegie,3163,450,Unit,2,1,1,0,N,-37.88904615,145.05213393,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4972,435005307,5/29 Elliott Avenue,Carnegie,3163,375,Apartment,2,1,1,0,N,-37.890585,145.059778,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4973,435104863,1/12 Toward Street,Murrumbeena,3163,350,Apartment,2,1,1,0,N,-37.89273362,145.06986555,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4974,435002195,101/1100 Dandenong Road,Carnegie,3163,470,House,2,2,1,0,N,-37.88451548,145.05931594,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4975,434897919,6/4 Rigby Avenue,Carnegie,3163,400,Apartment,2,1,1,0,N,-37.900922,145.053809,-37.90805,145.0528,-37.9122,145.04854,-37.90206,145.04074
4976,435102727,211/316 Neerim Road,Carnegie,3163,550,Apartment,2,2,1,0,N,-37.88933825,145.05945691,-37.89074,145.0545,-37.81478,145.04782,-37.87595,145.05995
4977,434790707,4/34 Rosella Street,Murrumbeena,3163,260,Apartment,1,1,1,0,N,-37.894692,145.074442,-37.89591,145.08282,-37.9189,145.34623,-37.87595,145.05995
4978,435101271,3/11 Rosstown Road,Carnegie,3163,385,Unit,2,1,1,0,N,-37.88414,145.052807,-37.88689,145.0471,-37.8857,145.03801,-37.87595,145.05995
4979,435101167,3/33 Oakleigh Road,Carnegie,3163,595,Unit,2,2,1,0,N,-37.89824483,145.04884414,-37.89377,145.04623,-37.81478,145.04782,-37.90206,145.04074
4980,435100759,2/158 Oakleigh Road,Carnegie,3163,300,Apartment,2,1,1,0,N,-37.900604,145.063507,-37.90178,145.06527,-37.9122,145.04854,-37.90206,145.04074
4981,435094975,11/2 Belsize Avenue,Carnegie,3163,495,Unit,2,1,1,0,N,-37.88804615,145.05919624,-37.89074,145.0545,-37.8857,145.03801,-37.87595,145.05995
4982,435094443,212 Neerim Road,Carnegie,3163,700,House,3,1,2,0,N,-37.88760961,145.05018364,-37.88689,145.0471,-37.8857,145.03801,-37.87595,145.05995
4983,434887051,4/15 Moonya Road,Carnegie,3163,440,Unit,2,1,1,0,N,-37.8967329,145.05790664,-37.89074,145.0545,-37.81478,145.04782,-37.90206,145.04074
4984,435091383,1/10-12 Anzac Street,Carnegie,3163,720,Townhouse,4,1,2,0,N,-37.88597466,145.0656082,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4985,435089815,3/11 Toward Street,Murrumbeena,3163,270,House,1,1,1,0,N,-37.89252,145.069518,-37.88617,145.07041,-37.9189,145.34623,-37.87595,145.05995
4986,435089583,2/36 Woornack Road,Carnegie,3163,275,Flat,1,1,1,0,N,-37.897875,145.059245,-37.90178,145.06527,-37.9122,145.04854,-37.90206,145.04074
4987,435089115,6/174 Murrumbeena Road,Murrumbeena,3163,380,Apartment,2,1,1,0,N,-37.896589,145.06542,-37.90178,145.06527,-37.9189,145.34623,-37.87595,145.05995
4988,435084935,12/67-69 Moonya Road,Carnegie,3163,315,Apartment,1,1,1,0,N,-37.8973355,145.06309244,-37.90178,145.06527,-37.9189,145.34623,-37.87595,145.05995
4989,435084883,76B Oakleigh Road,Carnegie,3163,900,Apartment,4,3,1,0,N,-37.89929019,145.05285194,-37.89377,145.04623,-37.81478,145.04782,-37.90206,145.04074
4990,422821914,26B Wallace Avenue,Murrumbeena,3163,825,Townhouse,3,2,2,1,N,-37.904487,145.067871,-37.90178,145.06527,-37.9189,145.34623,-37.92672,145.06208
4991,434978043,305/115-125 Poath Road,Murrumbeena,3163,490,Apartment,2,2,1,0,N,-37.89556286,145.07612161,-37.89591,145.08282,-37.9189,145.34623,-37.87595,145.05995
4992,435080275,1/9 Tranmere Avenue,Carnegie,3163,600,Unit,3,1,2,0,N,-37.8884978,145.06152995,-37.89074,145.0545,-37.9189,145.34623,-37.87595,145.05995
4993,434976227,10 First Avenue,Murrumbeena,3163,550,House,2,1,2,0,N,-37.898267,145.066059,-37.90178,145.06527,-37.9189,145.34623,-37.87595,145.05995
