,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_distance,min_sec_distance,min_other_distance
4468,433615606,206/436-442 Huntingdale Road,Mount Waverley,3149,425,Apartment,2,1,1,0,N,-37.88332465,145.10904075,0.0056068353314470834,0.003447812006767735,0.02372423430236412
4469,435128003,2/47 Briggs Street,Mount Waverley,3149,850,Townhouse,5,3,2,1,N,-37.89646068,145.11284072,0.008752416123558718,0.011052629913283091,0.03429964442964645
4470,435024883,49A Briggs St,Mount Waverley,3149,440,Unit,2,1,0,0,N,-37.896557,145.112821,0.00920261035727936,0.005246256874002334,0.02413756524150756
4471,435024871,2/20 Princetown Rd,Mount Waverley,3149,400,Villa,2,1,1,0,N,-37.88137016,145.12680725,0.008987582656088655,0.005519039952745027,0.023492299206333788
4472,435122483,2/175 Lawrence Road,Mount Waverley,3149,460,Unit,3,2,1,0,N,-37.8690847,145.14243268,0.005208904518418281,0.004309168212312161,0.022459115474161198
4473,435121943,1/101 Blackburn Road,Mount Waverley,3149,610,Townhouse,4,2,2,0,N,-37.864465,145.149653,0.004645281023366715,0.003322220038791575,0.02310231026510953
4474,432326138,24 Olive Avenue,Mount Waverley,3149,495,House,4,2,2,0,N,-37.884947,145.109854,0.005208904518418281,0.004309168212312161,0.022459115474161198
4475,435115263,2 Monica Close,Mount Waverley,3149,495,House,3,1,1,0,N,-37.86113,145.121205,0.004645281023366715,0.003322220038791575,0.02310231026510953
4476,435017739,16 Catherine Avenue,Mount Waverley,3149,720,House,4,2,4,1,N,-37.894166,145.116589,0.007006186634279217,0.002168698769891293,0.027260639078227743
4477,435112459,2/11 Therese Avenue,Mount Waverley,3149,495,Unit,3,1,2,0,N,-37.89298706,145.11589603,0.003911724500480691,0.010631157103883768,0.0383270666757526
4478,434906223,2/9 Donald Street,Mount Waverley,3149,550,Unit,3,1,1,0,N,-37.880231,145.113821,0.003372728955834965,0.003372728955834965,0.027623748286739573
4479,435105127,1/22 Muir Street,Mount Waverley,3149,520,Unit,3,1,1,0,N,-37.86407643,145.13899813,0.00700858402245624,0.003311351687754162,0.025579559222155514
4480,435105107,5 Wirth Street,Mount Waverley,3149,550,House,5,2,1,0,N,-37.872493,145.126191,0.0076470593824419985,0.0076470593824419985,0.0252091193737239
4481,435001715,14 Kippax Court,Mount Waverley,3149,650,House,5,2,2,0,N,-37.883388,145.122242,0.008063075261000877,0.004616051588155526,0.01633793418594738
4482,435102039,76 Wilga St,Mount Waverley,3149,580,House,4,2,2,0,N,-37.889914,145.13197,0.008231879493773832,0.010660330201250363,0.034276358324643444
4483,434998911,45 Wave Avenue,Mount Waverley,3149,420,House,3,1,0,0,N,-37.888844,145.125288,0.009822434779625334,0.006153171946246519,0.02232732462700883
4484,434855807,19 Leonie Avenue,Mount Waverley,3149,530,Unit,4,2,1,0,N,-37.887249,145.120245,0.005671052751823682,0.012477034379784431,0.03731833643818674
4485,435097803,339 High Street Road,Mount Waverley,3149,500,House,3,2,2,0,N,-37.868799,145.120635,0.004077438656804788,0.004077438656804788,0.02775078856536671
4486,434993535,26 Illuka Cres,Mount Waverley,3149,495,House,4,2,2,1,N,-37.887595,145.143161,0.0075503444292260935,0.010236041275801971,0.03449512314806008
4487,435091511,46 Headingley Road,Mount Waverley,3149,500,House,3,1,3,0,N,-37.86558,145.136393,0.0021580829455994733,0.0021580829455994733,0.03838764803942578
4488,435091415,62 Hilton Street,Mount Waverley,3149,490,House,2,2,1,0,N,-37.86761,145.139471,0.008231879493773832,0.010660330201250363,0.034276358324643444
4489,435090063,92 Marianne Way,Mount Waverley,3149,530,House,3,2,2,0,N,-37.861231,145.136036,0.0056068353314470834,0.003447812006767735,0.02372423430236412
4490,413587535,2/9 Charlton Street,Mount Waverley,3149,490,Unit,3,1,2,0,N,-37.882516,145.125645,0.007068523744187733,0.011023049157193203,0.036687369100554125
4491,434982519,17/12 Surrey Road,Mount Waverley,3149,490,Townhouse,3,1,1,0,N,-37.86505842,145.12033187,0.0055075991236866045,0.0037196408304283526,0.023346695083162252
4492,435084587,123 Marianne Way,Mount Waverley,3149,620,House,4,2,2,0,N,-37.859499,145.135943,0.0035492142792620963,0.009852784479505104,0.035083274676111074
4493,434979539,22 Sim Street,Mount Waverley,3149,650,House,4,2,2,0,N,-37.864296,145.142973,0.0041690623646308675,0.0041690623646308675,0.019648799988796494
4494,434976947,1/1 Como Court,Mount Waverley,3149,475,Unit,4,2,1,0,N,-37.897076,145.120507,0.002446937446682906,0.012859051056273614,0.037807748233233206
4495,420001658,1/28 Oakern Street,Mount Waverley,3149,495,Unit,3,1,1,0,N,-37.885921,145.119299,0.007917913031765582,0.009911787890104194,0.03404012216455958
4496,435074267,21 Bond Street,Mount Waverley,3149,700,House,5,3,2,0,N,-37.88094,145.137791,0.007006186634279217,0.002168698769891293,0.027260639078227743
4497,434760631,2/11 Regent Street,Mount Waverley,3149,530,Unit,3,1,1,0,N,-37.88142078,145.13863379,0.008199159469100445,0.0036857693904943202,0.029539228764459583
4498,434651431,11 Toolang Court,Mount Waverley,3149,520,House,3,1,1,0,N,-37.888922,145.141592,0.002997331768238422,0.002997331768238422,0.027269082473175717
4499,434970015,50 Catherine Avenue,Mount Waverley,3149,575,House,3,1,2,0,N,-37.894701,145.120738,0.00434765129408531,0.00434765129408531,0.03653997774183345
4500,434742315,585 High Street Road,Mount Waverley,3149,448,House,3,1,1,0,N,-37.871545,145.144348,0.004645281023366715,0.003322220038791575,0.02310231026510953
4501,434951919,12 Pall Mall,Mount Waverley,3149,580,House,3,1,1,0,N,-37.8763018,145.12316188,0.006067342830538429,0.006067342830538429,0.03029586626296242
4502,432141330,4/13 Campbell St,Glen Waverley,3150,550,Townhouse,3,2,2,0,N,-37.86895997,145.16989773,0.007884275109350046,0.010581243499703796,0.03438592668520313
4503,434944755,553 Waverley Road,Glen Waverley,3150,580,House,3,2,2,0,N,-37.887053,145.14936,0.003832401907206965,0.0014754114607527873,0.025395251008357607
4504,435146775,1501A/25 Osullivan Road,Glen Waverley,3150,1250,Apartment,3,2,2,1,N,-37.87638572,145.16417764,0.006067342830538429,0.006067342830538429,0.03029586626296242
4505,435145727,8 Winmalee Drive,Glen Waverley,3150,585,House,4,2,2,0,N,-37.895961,145.155369,0.007262420668514636,0.011378720260485841,0.03514340346873566
4506,434942003,20 Threadbow Cres,Wheelers Hill,3150,490,House,4,2,2,0,N,-37.902541,145.178646,0.009611232231089159,0.005778706170066089,0.02357762636483801
4507,435145287,4 Glencroft Terrace,Wheelers Hill,3150,750,House,4,2,2,0,N,-37.919139,145.188406,0.0023077053769165437,0.010466251788786686,0.0338608210046112
4509,435042675,1/33 Miriam Close,Wheelers Hill,3150,390,Unit,3,1,1,0,N,-37.92099191,145.18927535,0.007068523744187733,0.011023049157193203,0.036687369100554125
4510,432381450,52 Westlands Road,Glen Waverley,3150,560,House,4,2,2,0,N,-37.874228,145.178786,0.005329513392415633,0.012757819288580182,0.03678752822629222
4511,435139347,3/148 Springvale Road,Glen Waverley,3150,590,Townhouse,2,2,1,0,N,-37.870678,145.167812,0.003783967494569357,0.01113687613292243,0.0364915701224266
4512,435138383,18 Plymouth Street,Glen Waverley,3150,680,House,4,2,2,0,N,-37.864366,145.174539,0.00666850545475011,0.006447730220777083,0.030387907216521116
4513,435137907,45 Garnett Road,Wheelers Hill,3150,500,House,3,2,2,0,N,-37.91392,145.198932,0.005196716754352317,0.013694253978416317,0.03815263173130541
4514,435135567,7 Madura Court,Wheelers Hill,3150,600,House,3,2,2,0,N,-37.915586,145.175435,0.004274207411901937,0.013756664166863091,0.0380853471692228
4515,434928711,10 Winston Street,Glen Waverley,3150,550,House,4,2,2,0,N,-37.870702,145.175156,0.004475741598581227,0.0035992521247324915,0.022729807563118792
4516,435134147,1/11 Mount Street,Glen Waverley,3150,610,Townhouse,3,2,2,0,N,-37.8805806,145.1679509,0.002589393044935189,0.011930789124822426,0.03815440814297598
4517,434927707,819 Ferntree Gully Road,Wheelers Hill,3150,480,House,4,2,2,0,N,-37.905883,145.183807,0.0046837252267774455,0.013123679438316667,0.03736871581951825
4518,433108626,9  Glencroft Terrace,Wheelers Hill,3150,680,House,4,3,2,0,N,-37.919481,145.187784,0.004090854789038248,0.011807989951911225,0.03702763668535962
4519,435131607,842 Highbury Road,Glen Waverley,3150,600,House,4,3,2,1,N,-37.864564,145.189073,0.008726942649061417,0.008726942649061417,0.03297233852792458
4520,435030355,1/83 Bogong Avenue,Glen Waverley,3150,430,Unit,2,1,1,0,N,-37.88308469,145.15580446,0.005239169781551169,0.012919078140489511,0.0369264003119763
4521,435029751,28 Lennox Avenue,Glen Waverley,3150,520,House,3,2,3,0,N,-37.875801,145.187275,0.005239169781551169,0.012919078140489511,0.0369264003119763
4522,435028447,1/15 Dion Road,Glen Waverley,3150,440,Unit,3,1,1,0,N,-37.89272545,145.16717754,0.0049128241368887006,0.012144803044911506,0.03704200535877555
4523,435128591,877 Waverley Road,Glen Waverley,3150,580,House,4,2,2,0,N,-37.891328,145.187269,0.004272151660465516,0.004272151660465516,0.02790690462609629
4524,435026195,12 Xavier Drive,Wheelers Hill,3150,580,House,4,2,2,0,N,-37.920406,145.184701,0.0037744433190446494,0.0015651793408017576,0.024292650254090036
4525,427921094,1116/52-54 Osullivan Road,Glen Waverley,3150,520,Apartment,2,2,1,0,N,-37.87897456,145.16504395,0.007606618828371004,0.005899868642592839,0.029394490129950598
4526,435023403,13 Woodlea Drive,Glen Waverley,3150,520,House,3,1,1,0,N,-37.90147,145.157313,0.008752416123558718,0.011052629913283091,0.03429964442964645
4527,435124279,5/20-22 Kristen Close,Glen Waverley,3150,400,Unit,2,1,1,0,N,-37.87851693,145.18811325,0.004554447945581907,0.004838918194093181,0.02145294981787309
4528,435123987,58 Hinkler Road,Glen Waverley,3150,490,House,3,1,1,0,N,-37.881332,145.172562,0.004661664451460913,0.013485902026098609,0.03854887991960668
4529,435120343,319/52 Osullivan Road,Glen Waverley,3150,550,Apartment,2,2,1,0,N,-37.8786935,145.16496434,0.003833753404912894,0.0015736106157061278,0.02429131031806787
4530,435118127,10 Kiah Street,Glen Waverley,3150,575,House,3,2,2,0,N,-37.867907,145.162333,0.009611232231089159,0.005778706170066089,0.02357762636483801
4532,432637326,18 Brighton Street,Glen Waverley,3150,500,House,3,1,1,0,N,-37.872417,145.174158,0.0056068353314470834,0.003447812006767735,0.02372423430236412
4533,435115331,24 Kurrajong Avenue,Glen Waverley,3150,830,Townhouse,4,3,2,0,N,-37.89269217,145.15763483,0.006307009751072154,0.010982067746994477,0.035517169256546015
4534,435022391,14 Hampstead Crescent,Glen Waverley,3150,485,House,4,1,2,0,N,-37.902714,145.16654,0.004062539704494797,0.013149311071310786,0.03836283377240016
4535,435022031,20 Grandview Road,Wheelers Hill,3150,780,House,4,2,2,0,N,-37.913588,145.190215,0.005818770437997769,0.005818770437997769,0.02934136690425441
4536,434497399,22 Hibiscus Drive,Wheelers Hill,3150,530,House,4,2,2,0,N,-37.907462,145.172871,0.007261473266488302,0.0023526652970563837,0.027784408469490825
4537,434817755,10 Heritage Court,Wheelers Hill,3150,550,House,4,2,2,0,N,-37.908206,145.17837,0.005435352518464753,0.012376384649801436,0.03652639288240308
4538,435017251,6 Banner Court,Glen Waverley,3150,600,House,4,2,2,0,N,-37.873322,145.186642,0.0055075991236866045,0.0037196408304283526,0.023346695083162252
4539,434914419,3 Abbot Court,Glen Waverley,3150,150,House,1,2,0,0,N,-37.893431,145.14522,0.0028409120014559097,0.01168504946500771,0.03839380263793124
4540,431836466,2/23 Dion Road,Glen Waverley,3150,475,Unit,3,1,1,0,N,-37.893314,145.167082,0.003873201896119414,0.012457157120620562,0.03771210309870014
4541,434809327,1/107 Brandon Park Drive,Wheelers Hill,3150,720,Townhouse,4,3,2,0,N,-37.91292607,145.16674315,0.005096356541703374,0.007659937989284574,0.03226096356279025
4542,435013983,19 Booran Avenue,Glen Waverley,3150,460,House,3,1,1,0,N,-37.898748,145.159542,0.008952168895219197,0.00559364333225155,0.027864282139119637
4543,435111431,99 Capital Avenue,Glen Waverley,3150,650,House,6,2,4,0,N,-37.872906,145.182434,0.00479341241059971,0.005442728225615107,0.025875191634800156
4544,435005879,10 Homestead Drive,Wheelers Hill,3150,850,House,4,3,2,0,N,-37.90054,145.191467,0.0032618575412258696,0.00977220770445391,0.034580318336001455
4545,434901443,16 Darnley Grove,Wheelers Hill,3150,430,House,3,2,2,0,N,-37.906108,145.174452,0.005435352518464753,0.012376384649801436,0.03652639288240308
4546,428125614,8 Harbinger Court,Wheelers Hill,3150,560,Other,5,2,4,0,N,-37.913884,145.175511,0.004124558063236214,0.00249049168177674,0.0235931074387592
4547,429469598,3/23 Petter Street,Glen Waverley,3150,750,Townhouse,4,2,1,0,Y,-37.88306149,145.15959083,0.004645281023366715,0.003322220038791575,0.02310231026510953
4548,435103867,35 Crows Lane,Glen Waverley,3150,740,House,4,2,2,0,N,-37.86457,145.163885,0.0068735954201527,0.011303078961077373,0.037018563910556565
4549,435098731,1  TAMARISK AVENUE,Glen Waverley,3150,460,House,3,1,2,0,N,-37.900594,145.162942,0.005024948239543884,0.002521835167116495,0.024115618217449612
4550,435019619,120 View Mount Road,Wheelers Hill,3150,550,House,4,2,2,0,N,-37.902922,145.174132,0.0057151938724746615,0.0057151938724746615,0.02995598372612629
4551,435097023,9 Diosma Drive,Glen Waverley,3150,460,House,3,1,3,0,N,-37.896969,145.164545,0.005024948239543884,0.002521835167116495,0.024115618217449612
4552,434995007,3 Fernly Court,Wheelers Hill,3150,530,House,3,1,1,0,N,-37.909966,145.200825,0.0025652378057354672,0.002379543023361901,0.023749683471566623
4553,435092271,1/46 Leicester Avenue,Glen Waverley,3150,420,Unit,2,1,1,0,N,-37.888457,145.15066805,0.004355422023172362,0.004355422023172362,0.028624210399583943
4554,435088667,602A/25 O'Sullivan Road,Glen Waverley,3150,620,Apartment,2,2,1,1,N,-37.87638572,145.16417764,0.007373366463140285,0.0030461176930544516,0.02620315501995565
4555,423739094,8 Adam Avenue,Wheelers Hill,3150,700,House,5,2,2,0,N,-37.904513,145.193431,0.0004664011149226764,0.011453691544631186,0.0352450803659224
4556,432032890,1/12 Fraser Street,Glen Waverley,3150,460,Unit,2,1,2,0,N,-37.89092629,145.15852339,0.008522978860377287,0.0115045902079974,0.03470841186590744
4557,435084131,4 Enrica Place,Wheelers Hill,3150,600,House,5,2,2,0,N,-37.913383,145.180426,0.0037115010440462106,0.012076451465547578,0.03823919899788639
4558,435082611,1/24-26 Ivanhoe Street,Glen Waverley,3150,580,Townhouse,3,2,2,0,N,-37.8901317,145.154011,0.003892993343140266,0.005523148700663009,0.008590646167175893
4559,425489182,600 Waverley Road,Glen Waverley,3150,480,House,3,1,1,0,N,-37.887725,145.151107,0.0045763295335948875,0.0045763295335948875,0.018853029252618024
4560,435080419,1/588 Blackburn Road,Glen Waverley,3150,480,Unit,3,1,1,0,N,-37.89783679,145.14382409,0.006699797683518397,0.006693805270549089,0.0105361875932374
4561,435079375,27 Graduate Crescent,Wheelers Hill,3150,570,House,4,2,2,0,N,-37.910025,145.166131,0.0028308763881654485,0.004326303401848565,0.0247422501225018
4562,435078843,1/5 Tobias Avenue,Glen Waverley,3150,550,Unit,3,2,1,0,N,-37.8865094,145.16861948,0.004919463893570489,0.004919463893570489,0.016572568449089973
4563,434970331,8 Entally Drive,Wheelers Hill,3150,690,House,5,3,2,0,N,-37.902181,145.175732,0.008229325367246831,0.007537836294347397,0.021974813673846953
4564,435068499,24 Summit Crescent,Glen Waverley,3150,620,House,4,2,2,0,N,-37.88841,145.172183,0.0034086069309765647,0.006648375982895409,0.028412111136090178
4565,434965955,1/19 Belmont Road,Glen Waverley,3150,800,Townhouse,4,3,2,0,N,-37.8628677,145.15752867,0.0028401896063676205,0.002930316877042076,0.022365798376079743
4566,434965791,36 Bogong Avenue,Glen Waverley,3150,490,House,3,1,1,0,N,-37.881605,145.160014,0.006869909242489125,0.006869909242489125,0.02632237969865512
4567,434957535,9 Kiah Street,Glen Waverley,3150,760,House,4,2,2,0,N,-37.86765,145.162601,0.0014402690829195227,0.00487535129310024,0.024901859477380578
4568,435058731,1/13-15 Jordan Grove,Glen Waverley,3150,650,House,3,3,2,0,N,-37.88691071,145.16722487,0.008063075261000877,0.004616051588155526,0.01633793418594738
4569,435146211,37 Elmwood Cres,Glen Waverley,3150,590,House,3,2,2,0,N,-37.899257,145.156413,0.007816882370866968,0.004416601634750291,0.015069239197777813
4570,435136015,2 Burramine Road,Glen Waverley,3150,880,House,5,2,2,0,N,-37.884122,145.171163,0.00537800204537332,0.00537800204537332,0.023480891507772415
4571,435124371,1 west Court,Glen Waverley,3150,390,House,3,1,2,0,N,-37.884458,145.167834,0.004959576603922809,0.008623433219433133,0.022410349914487874
4572,435124263,2/17 Kirstina Road,Glen Waverley,3150,530,House,3,2,1,0,N,-37.89001396,145.16637675,0.0020464128769402297,0.0020464128769402297,0.021500137089404462
4573,435121095,713/52-54 Osullivan Road,Glen Waverley,3150,450,Apartment,1,1,1,0,Y,-37.8786935,145.16496434,0.010986750429516079,0.0020782649013094934,0.017853189771017457
4574,435119307,1/35 Mount Street,Glen Waverley,3150,900,Townhouse,4,3,2,0,N,-37.88318,145.167343,0.003188035758882607,0.00870728844132161,0.009991431929416811
4576,435106959,3/151-153 Coleman Parade,Glen Waverley,3150,415,Unit,2,1,1,0,N,-37.87959848,145.16113143,0.002686354388608404,0.002686354388608404,0.01816699887987312
4577,435088879,1/15 Kirstina Road,Glen Waverley,3150,420,Unit,2,1,1,0,N,-37.88999154,145.16617491,0.008128095276851932,0.004506886023559102,0.01651574062006021
4578,433841211,243 Gallaghers Road,Glen Waverley,3150,640,House,4,3,2,0,N,-37.87997392,145.17793369,0.005296753445878188,0.005296753445878188,0.02739798552935168
4579,435082675,1-2 Turner Court,Glen Waverley,3150,820,House,4,3,3,0,N,-37.882463,145.146883,0.005637626128121717,0.005637626128121717,0.01672084246563094
4580,435077711,94 Brandon Park Drive,Wheelers Hill,3150,540,House,3,2,1,0,N,-37.913261,145.167916,0.00952082784583479,0.006335075269486062,0.022606336418582042
4581,435076139,7 Tawonga Court,Glen Waverley,3150,450,House,3,2,2,1,N,-37.868192,145.152902,0.005096439398527898,0.00856808217413759,0.015157805465932527
4582,434306483,13 Tereva Crescent,Wheelers Hill,3150,475,House,3,1,1,0,N,-37.910529,145.169576,0.0010310270200635002,0.005349828307162771,0.025867786038167202
4583,435068331,5 Wheeler court,Wheelers Hill,3150,550,House,4,2,4,1,N,-37.901959,145.177716,0.006375187683510198,0.006375187683510198,0.027951185627812042
4584,434995127,3/24 Tulloch Grove,Glen Waverley,3150,550,House,3,2,2,0,N,-37.89930707,145.15135436,0.002199255555864096,0.002199255555864096,0.018884899390771665
4585,434992507,586 Waverley Road,Glen Waverley,3150,485,House,3,2,2,0,N,-37.887447,145.14976,0.004774291939821159,0.004774291939821159,0.020741093238460392
